createdAt,url,positivePrompt,negativePrompt,nsfw,nsfwLevel,browsingLevel,likeCount,dislikeCount,heartCount,cryCount,laughCount,commentCount,username,Model,Meta,VAE,Resource1,Resource2,Resource3,Resource4,Resource5,Resource6
2024-07-12T17:25:10.131Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/a99a842a-9867-4ffe-b4d9-f5681432b3e6/width=832/a99a842a-9867-4ffe-b4d9-f5681432b3e6.jpeg,(score_9 score_8_up score_7_up) 1girl 20 year old long black hair hime cut nose ring perky breasts cleavage pretty face looking at viewer purple eyes light freckles oversized hoodie black skirt striped thigh-high socks gothic boots leaning on wall detailed background inside bar hidden area volumetric lighting vivid colours  g0thicPXL glowing neon portrait shot face focus,"SimpleNegativeV3, (deformed, distorted, disfigured:1.5), (mutated hands and fingers:1.5), monochrome background, furry, loli, poorly drawn, bad anatomy, wrong anatomy, extra limbs, missing limb, floating limbs, missing fingers, elongated hands, disconnected limbs, mutation, mutated, ugly, disgusting, blurry, blurry eyes, background characters, massive penis, massive cock, massive breasts, massive ass, muscular,",False,None,1,1435,0,644,53,141,3,WiseBurrito,,"Size: 832x1216, Seed: 1278054945, Steps: 30, Sampler: Euler a, Version: ",N/A,,,,,,
2024-07-09T01:08:37.866Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/98d2043f-d438-4d4c-86ba-ec322da5e3ca/width=816/98d2043f-d438-4d4c-86ba-ec322da5e3ca.jpeg,concept art showing intricate details of an [closed origami black lotus made with (black opal and black pearl  paper and pure black opal and black pearl  petals:1.3)  with an infinitesimally small  sphere a small sphere made of (motion glowing white plasma glowing internally with a multicolored florescent galaxy of stars white plasma covers the surface) at it's center: closed sacred lotus with pure (black opal and black pearl  petals1.3) and a pure black seed pod replaced with a infinitesimally small  sphere made of (motion glowing white plasma glowing internally with a multicolored florescent galaxy of stars white plasma covers the surface):0.98].  At the center of the flower is an infinitesimally small  sphere made of (motion glowing white plasma glowing internally with a multicolored florescent galaxy of stars white plasma covers the surface). (the flower is floating on a tranquil placid lake sitting on a white gossamer lily pad:1.3). soft artistic double light night night shoot set a background of a starry sky moonlight god rays volumetric lighting. Masterpiece by Annie Leibovitz  high resolution detail studio photo quality  Zoom Burst shot  <lora:BlackOpalPearl:0.7> BlackOpalPearl <lora:Bio-Luminescence:1> bioluminescent,"Bad quality, boring, watermark, signature, text, low resolution,  white color,   Bad_artist",False,None,1,1507,0,514,60,192,6,thebrownsauce184,midnight_v50,"Size: 816x1024, Seed: 2582097146, Steps: 41, Sampler: DPM++ 3M SDE, Version: v1.9.3",fixFP16ErrorsSDXLLowerMemoryUse_v10.safetensors,"Name: BlackOpalPearl, Type: lora, Weight: 0.7","Name: Bio-Luminescence, Type: lora, Weight: 1","Name: midnight_v50, Type: model, Weight: N/A",,,
2024-07-13T20:13:54.587Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/887164c1-1e23-436d-ab0d-f9ecd66c59e3/width=832/887164c1-1e23-436d-ab0d-f9ecd66c59e3.jpeg,Baby bunny holding a bouquet of flowers in the rain advntr,,False,None,1,1489,0,517,77,189,9,L10n_H34r7,,"Size: 832x1216, Seed: 2788469519, Steps: 35, Sampler: DPM++ 2M Karras, Version: ",N/A,,,,,,
2024-04-03T23:21:08.482Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/bad674e4-eebc-462f-8484-730c25106d4b/width=1800/bad674e4-eebc-462f-8484-730c25106d4b.jpeg,ultra detailed realistic fantasy stormtrooper big pauldrons,,False,None,1,1373,0,613,73,213,4,NaomiVK,,"Size: , Seed: 0, Steps: 6, Sampler: , Version: ",N/A,,,,,,
2024-09-21T16:49:21.615Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/d93155f0-fe9e-469a-acd3-2132a77bf40e/width=1248/d93155f0-fe9e-469a-acd3-2132a77bf40e.jpeg,(best quality) sumi-e watercolor style ink splashes silhouette art samurai japanese armor ultra highres absurdres monochrome,"(worst quality, low quality:1.4), (bad hands, extra fingers:1.3), missing fingers, bad feet, text, watermark, signature, sign,",False,None,1,1465,0,587,76,143,2,amani,animagineXLV31_v31,"Size: 832x1216, Seed: 1563208528, Steps: 35, Sampler: DPM++ 2M SDE, Version: v1.10.1",sdxl_vae.safetensors,"Name: animagineXLV31_v31, Type: model, Weight: N/A",,,,,
2024-06-19T21:46:55.178Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/767c46bb-797a-4ade-ad39-17f5e126ca63/width=1664/767c46bb-797a-4ade-ad39-17f5e126ca63.jpeg,"a stylish glass of red wine stylized as a delicate goth woman bust made of grapes and despair tears dropping in the glass style of Luis Royo
<lora:dvr-cl-dvsn:0.8> dvr-cl-dvsn","gaussian noise, worst quality, lowres, oversaturated, undersaturated, overexposed, underexposed, grayscale, bw, bad photo, bad photography, bad art, blur, blurry, grainy, morbid, ugly, asymmetrical, mutated, malformed, mutilated, poorly lit, bad shadow, draft, cropped, out of frame, cut off, censored, jpeg artifacts, out of focus, glitch, duplicate, pixelated, soft focus, color fringing, overprocessed, oversharpened",False,None,1,1492,0,542,66,169,9,Dever,XL_DeverDivineDiffusion_v10,"Size: 832x1216, Seed: 674440014, Steps: 30, Sampler: DPM++ 3M SDE Exponential, Version: f0.0.17v1.8.0rc-latest-276-g29be1da7",N/A,"Name: dvr-cl-dvsn, Type: lora, Weight: 0.8","Name: XL_DeverDivineDiffusion_v10, Type: model, Weight: N/A",,,,
2024-10-08T20:15:39.020Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/e9c8ec20-2bad-4a78-ba30-3a86334f3be6/width=1080/e9c8ec20-2bad-4a78-ba30-3a86334f3be6.jpeg,,,False,None,1,1469,0,551,78,170,11,jboogx_creative,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-06-30T22:08:23.976Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/9a7ee2ca-8805-4722-a372-01532372dcb0/width=832/9a7ee2ca-8805-4722-a372-01532372dcb0.jpeg,photo macro object focus ((Japanese style Fox mask)) cracked black porcelain ((kintsugi)) red ribbon (glowing orange fox eyes in mask sockets) Surreal Imaginative creation Textured Fluid contours Engineered Ornate stand Dark background abundance surrounded by particles emitting light ethereal smoky backdrop. throwing a translucent black/tanslucent black/blue fade 100mm f/2.8 macro lens atmospheric haze Film grain cinematic film still shallow depth of field highly detailed high budget cinemascope moody epic OverallDetail gorgeous 2000s vintage RAW photo photorealistic candid camera color graded cinematic eye catchlights atmospheric lighting imperfections natural shallow dof (set in old Shinto inari shrine),"full body, human",False,None,1,1529,0,504,56,177,2,AnEnglishFoxy,,"Size: 832x1216, Seed: 1242819521, Steps: 40, Sampler: DPM++ 2M Karras, Version: ",N/A,,,,,,
2024-05-06T15:25:55.849Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/9604c216-2d76-44a9-9fc6-d1b49f36bc7e/width=832/9604c216-2d76-44a9-9fc6-d1b49f36bc7e.jpeg,Portrait of high-end models editorial photo from a magazine by Anne Geddes featuring smooth dark skin sleek streamlined design 3D style model photography high-resolution print in black and orange minimalist.,"Glossy, shiny, Armor, helmet, easynegative, BadDream, missing limbs, missing legs, atrocity, boring, camera, Watermark, Text, censored, deformed, bad anatomy, disfigured, poorly drawn face, mutated, extra limb, ugly, poorly drawn hands, missing limb, floating limbs, disconnected limbs, disconnected head, malformed hands, long neck, mutated hands and fingers, bad hands, missing fingers, cropped, worst quality, low quality, mutation, poorly drawn, huge calf, bad hands, fused hand, missing hand, disappearing arms, disappearing thigh, disappearing calf, disappearing legs, missing fingers, fused fingers, abnormal eye proportion, Abnormal hands, abnormal legs, abnormal feet, abnormal fingers, cartoon, painting, illustration, (worst quality, low quality, normal quality:2)",False,None,1,1406,0,596,75,189,0,RUCHT907,,"Size: 832x1216, Seed: 631077358, Steps: 50, Sampler: Euler, Version: ",N/A,,,,,,
2024-10-15T18:29:07.128Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/ced91143-0124-47d8-81fe-ffe14dd827d7/width=1080/ced91143-0124-47d8-81fe-ffe14dd827d7.jpeg,"(In the style of rossdraws)
Create a striking and enigmatic portrait of a person centered in the frame embodying a futuristic and avant-garde aesthetic with high-fashion editorial flair. The subject is adorned in a black hat featuring a circular brim that elegantly frames their face with a central pointed adornment extending upwards adding height and drama to their appearance. Their oversized circular white glasses contribute to the futuristic vibe complete with large conical attachments on either side resembling advanced auditory or communication devices.
The mood of the image is intense and mysterious captured through the subject's direct and engaging gaze. Dramatic lighting casts a luminous glow on their skin set against a dark background highlighting the contrast and sculptural quality of their features and accessories. The composition is perfectly symmetrical with the subject's face and accessories evenly placed further emphasized by the uniformity of their necklace.
The subject's expression is neutral yet powerful with closed lips and wide-open eyes enhancing the enigmatic quality of the portrait. The color palette is monochromatic dominated by black with the white of the glasses and the subtle sheen on the subject's skin punctuating the scene. This limited color scheme accentuates the impact of the subject's dark skin tone and the textures of their accessories.
The square frame focuses the viewer's attention solely on the subject eliminating any extraneous details and ensuring the central figure remains the focal point. The use of space and the dark background contribute to the subject's prominence in the image.
Overall the image should blend elements of fashion science fiction and portraiture creating a visually arresting and thought-provoking piece perfectly suited for the FLUX AI model.",,False,None,1,1450,0,551,77,187,5,alerus1995,flux1DevHyperNF4Flux1DevBNB_flux1DevHyperNF4,"Size: 600x1080, Seed: 3927327372, Steps: 10, Sampler: Euler, Version: f2.0.1v1.10.1-previous-557-ge9d1736b",N/A,"Name: flux1DevHyperNF4Flux1DevBNB_flux1DevHyperNF4, Type: model, Weight: N/A",,,,,
2024-07-21T18:03:01.543Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/1898908c-c849-4be2-80c7-9b7009b35d27/width=832/1898908c-c849-4be2-80c7-9b7009b35d27.jpeg,score_9 score_8_up score_7_up score_6_up score_5_up score_4_up eye contact looking at viewer source_anime naughty traditional art lineart DC tiefling woman (dirty blonde hair) demon horns blue skin cute face attractive face pretty face rating_questionable zPDXL medieval knight lady  upper body portrait scar over left eye,"monochrome, greyscale, portrait, 3d, censored, fewer digits, extra digits, source_furry, source_pony, source_cartoon, score_6, score_5, score_4, zPDXL-neg, strawberry, crown, tiara,",False,None,1,1552,0,536,60,117,2,MonsterWomanAccount,,"Size: 832x1216, Seed: 447814026, Steps: 48, Sampler: Euler a, Version: ",N/A,,,,,,
2024-11-07T01:01:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/cdf44fa9-d688-4111-9da5-7470542dd089/width=1224/cdf44fa9-d688-4111-9da5-7470542dd089.jpeg,,,False,None,1,1530,0,449,107,177,0,fussypixel,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-09-20T21:51:47.442Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/5ac0ac35-cccb-4d54-8c67-9f5c0871ad8a/width=832/5ac0ac35-cccb-4d54-8c67-9f5c0871ad8a.jpeg,fantasy stylised illustration anime style cinematic composition stunning full body shot masterpiecebest quality close up dynamic model pose (tall) perfect composition 1girl a battleworn mecha knight squire kneels in the dirt of the battlefield smoke and fire billows she is surrounded by fallen Robots the shapeless form of the dead litter the field (leaning on medieval longsword planted in ground steadying himself) dusk sunset she wears medium medieval armor medium chainmail platemail cuirass leather and hide boots gauntlets pauldrons tabbard knight templar initiate honourable weary eyes closed looking down stony expression no helmet 35 years old medium facial hair femenine woman (short trimmed brunette hair) brown eyes not bulky emotional intense dark gritty heavily stylised incredible awe-inspiring battle damaged wounded knight templar adventurer medium armor,,False,None,1,1491,0,505,91,175,2,playx,,"Size: 832x1216, Seed: 730059354, Steps: 40, Sampler: Undefined, Version: ",N/A,,,,,,
2024-07-11T00:40:18.771Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/5b4e66f4-aedb-4bc4-a4f2-8c5c4b428959/width=1331/5b4e66f4-aedb-4bc4-a4f2-8c5c4b428959.jpeg,,,False,None,1,1508,0,562,49,143,6,kunge,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-10-02T15:43:00.552Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/097960ef-fb33-4cd3-bd2c-7e7fadbfa3cb/width=1800/097960ef-fb33-4cd3-bd2c-7e7fadbfa3cb.jpeg,bv-smowormor. A close-up shot of a young breathtaking witch her face emerging from a swirling mass of dark toxic green smoke. Her eyes shine intensely with a ghostly green glow that enhances the sharp shadows on her features. The smoke fades seamlessly below her shoulders giving an impression of ethereal materialization. Behind her the blood-red moon can be seen partially hidden by thick branches creating a sense of depth with the branches cutting across the moon's light naturally and reinforcing her spectral otherworldly presence . The final iteration further refines the logical positioning of the blood-red moon. It is always described as being naturally placed behind the tree branches with these branches breaking the moonâs light in a realistic way adding consistent depth to the scene. The lighting elements are balanced so that the green underglow and red moonlight coexist without competing while sharp focus emphasizes each detailâwhether it is the texture of her robes the ancient trees or the flickering glow of the jack-o'-lanternsâall contributing to a cohesive and chillingly realistic scene.  <lora:bv-smoke-world-morph-1-0.safetensors:0.75:0.75> <lora:FluxDFaeTasticDetails.safetensors:0.75:0.75>,,False,None,1,1491,0,540,77,153,2,BlackVortex,flux1-dev,"Size: 1920x3408, Seed: 374538326582089, Steps: 20, Sampler: simple_deis, Version: ComfyUI",N/A,"Name: flux1-dev, Type: model, Weight: N/A",,,,,
2024-09-13T20:46:27.819Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/a39ef27a-eb71-4e4d-a797-9ecabb3062ad/width=832/a39ef27a-eb71-4e4d-a797-9ecabb3062ad.jpeg,A semi-realistic shrimp playing a drum solo on mount Everest. Both shrimp and Drums are engulfed in flames. Masterpiece 4K.,,False,None,1,1409,0,425,104,323,1,UnstableGen,,"Size: 832x1216, Seed: , Steps: 25, Sampler: Undefined, Version: ",N/A,,,,,,
2024-02-09T01:17:57.824Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/fe681a42-a29b-4264-bc29-13ffcfa34d59/width=1024/fe681a42-a29b-4264-bc29-13ffcfa34d59.jpeg,((blue and navy color tone:1.3)) 1girl solojellyfish filling up the ocean millions of jellyfish a girl swimming ((naked)) in the deep ocean surrounded by jellyfish ((jellyfish)) deep black oceanunder the sea(photorealistic:1.4) official art unity 8k wallpaper ultra detailed beautiful and aesthetic masterpiecebest quality (dynamic angle:1.4) glowing skin (floating colorful sparkles:1) the most beautiful form of chaos elegant a brutalist designed vivid colours romanticism ultra wide angle   <lora:add_detail:0.3>  <lyco:GPTS4 dreamwave full_478773:1.0>,"nsfw,ng_deepnegative_v1_75t, (badhandv4:1.2), (worst quality:2), (low quality:2), (normal quality:2), lowres, bad anatomy, bad hands, normal quality, ((monochrome)), ((grayscale)) watermark",False,None,1,1239,0,851,48,122,32,dkorbat,majicmixReverie_v10,"Size: 512x768, Seed: 3515475520, Steps: 30, Sampler: Euler a, Version: v1.2.1",N/A,"Name: add_detail, Type: lora, Weight: 0.3","Name: majicmixReverie_v10, Type: model, Weight: N/A",,,,
2024-08-07T18:43:56.242Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/f5e5f5cc-96e0-40b1-baa5-196c9a82f938/width=832/f5e5f5cc-96e0-40b1-baa5-196c9a82f938.jpeg,,,False,None,1,1373,0,395,136,355,16,coldfaith,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-10-17T17:00:14.238Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/4b6af756-921e-4e7a-a657-65c8f11b5bc1/width=832/4b6af756-921e-4e7a-a657-65c8f11b5bc1.jpeg,a mysterious knight in black hooded armour standing amongst a multitude of red roses. His long dark red cloak flutters among the petals that swirl around him in the air. The knight looks pensive and stoic as he stands against a wall covered in flowers. The gloomy clouds in the sky create an atmosphere of mystery and drama contrasting with the bright red colours.,,False,None,1,1504,0,472,108,173,10,AtomGirl,,"Size: 832x1216, Seed: 1889320984, Steps: 28, Sampler: Undefined, Version: ",N/A,,,,,,
2024-05-03T11:31:21.385Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/0c41eeb1-4fe1-4e04-bdf2-888fec4582ab/width=832/0c41eeb1-4fe1-4e04-bdf2-888fec4582ab.jpeg,1girl realistic score_9 score_8_up score_7_up score_6_up score_5_up score_4_up glowing frame backlight colors silhouette colors cosmic frame powerful owl profile in a frame silhouette backlighting vibrantmagical night sky illustration soft beautiful dreamy realistic professional simple twinkling night sky extremely detailed hyper detailed illustration half finished sketch half colored sketch anime masterpiece bright colors high contrast vivid lighting dark background simple background mad-spiral-galaxy DonMFr4ck7ur3dUnd3rw0rldXL,"human, worst quality, greyscale, jpeg artifacts, blurry, unsharp,lipstick",False,None,1,1418,0,581,67,192,1,perchancekage0000,,"Size: 832x1216, Seed: 1954437374, Steps: 25, Sampler: DPM++ 2M Karras, Version: ",N/A,,,,,,
2024-11-09T14:11:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/ec7f0e37-e17a-4577-b655-7df62266087b/width=832/ec7f0e37-e17a-4577-b655-7df62266087b.jpeg,score_9 score_8_up score_7_up Cowboy Shot girl cute seductive innocent light smile:0.3 plump lips slender body floating blue hair long hair water:0.7 waterdrop wet high detailed blue kimono texture intricate pattern ultra detailed textured clothing softlight passing through hair sunset lake background 4n1v3rs3 depth of field dynamic angle fashion photography sharp hyperdetailed:1.15 ppm3r41ds mermaid,"score_6, score_5, score_4, worst quality:1.4, low quality:1.4, front light, grayscale, doll, plastic, fake, ugly, hair on face, muscolar woman, low res, blurry, fat, topless, child",False,None,1,1529,0,469,108,151,0,ShallowS,,"Size: 832x1216, Seed: 2641917718, Steps: 32, Sampler: DPM++ 2M Karras, Version: ",N/A,,,,,,
